Question	A	B	C	D	Réponse correcte
"Question : Quel pourcentage d'entreprises ont subi une violation de données au cours des deux dernières années ?
A. 40 %
B. 50 %
C. 60 %
D. 70 %"	A
"Question : Quel est l'argument avancé dans le texte pour encourager les entreprises cyber-résilientes à aider les autres ?

A. La collaboration améliore l'efficacité globale
B. Les entreprises ont une obligation légale d'aider
C. Les partenariats renforcent les systèmes de sécurité
D. L'entraide réduit les coûts opérationnels"	A
"Question : Quel est l'objectif des organisations dans leur écosystème ?
A. Améliorer leur cybersécurité
B. Réduire leurs coûts
C. Augmenter leurs revenus
D. Accroître leur part de marché"	A
"Question :

Le texte évoque une situation où les PME sont :

A. Protégées contre les influences extérieures
B. Vulnérables face aux disparités croissantes
C. Indépendantes des fluctuations du marché
D. Favorisées par un environnement économique stable"	B
"Question : Quel pourcentage d'entreprises possède une assurance cyber ?
A. 25 %
B. 50 %
C. 75 %
D. 100 %"	A
"Question : Quelle est la probabilité que les organisations ayant les plus gros revenus rapportent 75 % ?

A. Trois fois plus faible
B. Trois fois plus élevée
C. 25 %
D. 75 %"	D
"Question : Quel est le facteur qui influence positivement le taux d'adoption de l'assurance cyber ?
A. Le nombre d'employés
B. Le secteur d'activité
C. La taille de l'entreprise
D. La localisation géographique"	A
"Question : Quel pourcentage d'organisations ayant plus de 100 000 employés souscrivent à une assurance cyber ?
A. 21 %
B. 5 %
C. 10 %
D. 79 %"	B
"Question : Quel pourcentage d'organisations de moins de 250 employés ont une police d'assurance cyber ?

A. 25 %
B. 50 %
C. 75 %
D. Le texte ne le mentionne pas"	D
"Question : Selon le texte, que se passera-t-il au fur et à mesure que les tendances exponentielles se poursuivent ?
A. Le fossé se rétrécira.
B. Le fossé restera le même.
C. Le fossé s'élargira.
D. Le fossé fluctuera."	C
"Question : Quel est le sujet principal abordé dans le texte ?
A. La cybercriminalité
B. L'inégalité numérique
C. Les risques de sécurité
D. Les options de réduction des risques"	B
"Question : Quel pourcentage d'entreprises comptant plus de 100 000 employés souscrivent-elles une cyberassurance ?
A. 0 %
B. 25 %
C. 50 %
D. 100 %"	D
"Question : Quel pourcentage de l'étude ""Global Cybersecurity Outlook 2024"" concerne les organisations qui portent des risques de cybersécurité ?
A. 10 %
B. 21 %
C. 85 %
D. 90 %"	B
"Question : Quelle est la valeur annuelle du revenu de la cyber-assurance représentée sur le graphique ?
A. Plus de 5,5 milliards de dollars
B. Moins de 250 millions de dollars
C. Entre 250 millions et 5,5 milliards de dollars
D. Aucune des réponses ci-dessus"	A
"Question : Quel pourcentage représente la partie ombragée du graphique ?
A. 25 %
B. 75 %
C. 90 %
D. 100 %"	A
"Question :  L'écart cybernétique mondial a tendance à refléter quels indicateurs ?
    A. Les indicateurs de développement économiques
    B. Les indicateurs de développement sociaux
    C. Les indicateurs de développement environnementaux
    D. Les indicateurs de développement technologiques"	A
"Question : Quelle zone géographique compte le plus faible pourcentage d'organisations déclarant être cyber-résilientes ?
A. Amérique du Nord
B. Europe
C. Amérique latine et Afrique
D. Asie-Pacifique"	C
"Question : Quelle région compte le plus de visiteurs ?

A. Amérique du Nord et Europe
B. Amérique latine et Afrique
C. Asie
D. Antarctique"	A
"Question : Selon le texte, quelle région a enregistré le plus grand nombre d'organisations insuffisamment cyber-résilientes ?
A. Europe
B. Asie-Pacifique
C. Amérique du Nord
D. Moyen-Orient"	B
"Question :  Dans quelle région le nombre de violations de données a-t-il été le plus faible ?
A. Europe
B. Asie
C. Amérique du Nord
D. Amérique du Sud"	A
"Question : À quoi fait généralement référence ""CPL"" dans le texte ?
A. Coût de la pauvreté
B. Ligne de pauvreté
C. Coût de la cybersécurité
D. Coût prohibitif"	B
"Question : Quel est l'impact de la fracture numérique sur les organisations ?
A. Elle affecte uniquement le personnel
B. Elle affecte uniquement la technologie
C. Elle affecte l'ensemble de l'organisation, y compris le personnel, la technologie et les systèmes
D. Elle n'affecte pas les organisations"	C
"Quelle est l'une des conséquences du manque de compétences en cybersécurité ?

A. Des attaques de malwares plus fréquentes
B. Des coûts de sécurité réduits
C. Une meilleure protection des données
D. Une automatisation accrue"	A
"**Question :**

Quel facteur n'est **PAS** mentionné comme contribuant au succès des organisations ?

A. Leaders compétents
B. Compréhension des meilleures pratiques
C. Collaboration interne
D. Capacités d'innovation

**"	** C
"Question : Quel facteur n'influence pas la capacité d'une organisation à s'adapter à l'évolution constante des environnements sectoriels ?
A. Accès aux technologies innovantes
B. Concurrence accrue
C. Changements réglementaires
D. Prévisions précises des tendances du marché"	D
"Question : Selon l'Atlantic Council, quel terme décrit les difficultés rencontrées par certains dans l'accès aux technologies de l'information et de la communication ?
A. Cybersécurité
B. Cyber pauvreté
C. Cyber dépendance
D. Cybercrime"	B
"Quelle est la fausse affirmation selon le texte ?

A. La pauvreté simulées est très similaire à la pauvreté réelle.
B. Fournir de l'argent ou de l'expertise gratuite ne résout pas nécessairement la pauvreté.
C. Les personnes vivant dans la pauvreté ont toujours besoin d'argent.
D. La pauvreté est un problème complexe."	C
"**Question :** Quelle est une raison citée dans le texte pour les faibles progrès technologiques ?

**A. Conceptions technologiques médiocres**
**B. Manque de financement**
**C. Attitudes socioculturelles défavorables**
**D. Concurrence intense**

**"	A**
"Quel facteur peut contribuer à la disparité de sécurité entre les communautés ?

A. La proximité des installations militaires
B. Les mesures de sécurité des quartiers
C. Le niveau d'éducation de la population
D. Le taux de criminalité"	B
"**Question :**

Quelle tendance s'accroît régulièrement au fil du temps, selon le texte ?

A. Les attaques par ping
B. La cyber-résilience
C. Les inégalités en matière de cyber-résilience
D. Aucun des choix ci-dessus

**"	C**
"**Question :**

Quelle augmentation a été observée concernant la cyber résilience des organisations à faibles revenus ?

A. 32 %
B. 13 %
C. 52 %
D. 23 %

**"	A**
"**Question :**

**Quel est le pourcentage d'organisations ayant signalé des lacunes en matière de cyber-résilience parmi les organisations les plus rentables ?**

A. 20 %
B. 40 %
C. 60 %
D. 80 %

**"	** B
"Question : Quel est le sujet principal abordé dans le texte ?
A. Les revenus des organisations
B. Les changements dans les revenus des organisations
C. Les comparaisons de revenus entre organisations
D. Les difficultés financières des organisations"	A
"Question : Quel est le pourcentage d'entreprises qui ont déclaré que leur cyber-résilience dépasse leurs besoins opérationnels ?

A. 0%
B. 10%
C. 50%
D. 100%"	A
"Question : Parmi les organisations à gros revenus, quelle a été la variation du taux de cyber confiance au cours des deux dernières années ?
A. Aucune variation
B. Diminution de 32 %
C. Augmentation de 32 %
D. Diminution de 16 %"	C
"Question : Quelle est l'une des affirmations faites dans le texte ?
A. Les cyberattaques sont une forme de concurrence saine.
B. Il n'existe aucune norme économique générale régissant les cyberattaques.
C. Les cyberattaques sont nuisibles à l'économie.
D. Les cyberattaques sont protégées par la liberté d'expression."	A
"Question : Quelle caractéristique mentionne l'auteur à propos de l'écosystème numérique ?
    A. Fragile et complexe
    B. Indépendant et autonome
    C. Statique et prévisible
    D. Stable et inaltérable"	A
"Question : Quelle est la position exprimée dans le texte sur la consommation de viande ?
A. La viande est bénéfique pour la santé.
B. La viande est nocive pour la santé.
C. La consommation de viande est équilibrée.
D. Aucune information sur la consommation de viande n'est donnée."	B
"**Question :**

Qui a résumé la situation dans le texte donné ?

A. Organisations
B. Rotem Iram
C. At-Bay
D. CEO

**"	** B
"Question :
Selon le texte, quelles organisations sont particulièrement vulnérables aux cyberattaques ?

A. Les grandes organisations
B. Les organisations de toutes les tailles
C. Les organisations non matures
D. Les organisations disposant de ressources limitées"	B
"Question : Selon le texte, quel défi ont souvent rencontré les organisations pour maintenir la cyber-résilience ?
A. Garantir la sécurité des données
B. Attirer et retenir les talents techniques
C. Assurer la continuité des opérations
D. Maintenir les principes fondamentaux de la cyber-résilience"	D
"Question : Quel facteur a commencé à stratifier les capacités cybernétiques des administrations publiques et privées ?

A. L'augmentation de la connectivité
B. L'émergence de nouvelles technologies
C. La croissance de la criminalité en ligne
D. La demande croissante de cybersécurité"	A
"Question : Quelle approche certaines organisations ont-elles adoptée vis-à-vis de la résilience ?
A. La nier
B. La promouvoir
C. L'ignorer
D. La combattre"	B
"Question :  Selon le texte, laquelle des options suivantes explique pourquoi certains secteurs ont été plus strictement réglementés ?
    A. Les cultures de ces secteurs étaient davantage investies.
    B. Les cultures de ces secteurs étaient moins investies.
    C. Ces secteurs étaient plus importants pour l'économie.
    D. Ces secteurs étaient plus enclins à la fraude."	C
"Question : Quel est l'un des motifs pour lesquels les gouvernements peuvent restreindre la liberté d'expression de leurs membres ?
A. Protéger la vie privée des individus
B. Préserver la sécurité nationale
C. Contrôler la diffusion des informations
D. Promouvoir la paix sociale"	B
"Quelle est la raison pour laquelle les organisations peuvent être amenées à partager des informations avec les forces de l'ordre ?

A. Pour protéger les informations sensibles
B. Pour protéger le système financier mondial
C. Pour prévenir la criminalité
D. Pour maintenir l'ordre public dans la communauté"	B
"**Question :**

Quelle conséquence a entraîné la modification du paysage des menaces pour les entreprises ?

**A.** Augmentation de la sécurité
**B.** Réduction des risques
**C.** Souffrances publiques importantes
**D.** Renforcement des systèmes informatiques

**"	C**
"Question : Parmi les facteurs pris en compte pour évaluer les différences de performance organisationnelle, quel choix est correct ?
A. Les circonstances spécifiques du pays
B. Les différences sectorielles
C. Les circonstances spécifiques de l'organisation
D. Toutes les réponses précédentes"	D
"Question : Quelle est la conséquence de la différenciation des réponses aux défis cybernétiques universels ?

A. L'émergence de leaders clairs sur le marché
B. Une augmentation des coûts de sécurité
C. Un déclin de l'innovation technologique
D. Une diminution de la dépendance aux infrastructures en ligne"	A
"Question : Quel est l'un des facteurs mentionnés dans le texte qui influence le coût de l'accès à la cybersécurité ?
A. Le nombre de stragglers
B. Le rythme de la hausse des coûts d'accès
C. L'équation de l'accès adéquat
D. Le coût de l'accès adéquat"	B
"Question : Quel problème est évoqué dans le texte ?

A. La différence de capacités entre les petites et les grandes organisations
B. L'inégalité actuelle entre les petites et les grandes organisations
C. Le manque de sécurité dans les systèmes informatiques
D. L'absence de législation pour protéger les petites organisations"	B
"Question : Dans quelle catégorie d'entités la coopération est-elle mentionnée dans le texte ?
A. Organismes publics
B. Sociétés privées
C. Entre les secteurs public et privé
D. Entre organisations de secteurs économiques différents"	C
"**Question :**

Quel concept est utilisé pour illustrer le fossé numérique ?

A. La division des richesses
B. La disparité des opportunités éducatives
C. La fracture numérique
D. L'inégalité des services de santé

**"	C**
"**Question :**

Que dirige Ángel González Sanz au sein de l'UE ?

A. La division des affaires économiques et monétaires
B. La division de la recherche et de l'innovation
C. La division de la politique régionale
D. La division de l'agriculture et du développement rural

**"	** B
"**Question :** Quelle est l'organisation qui a organisé la conférence sur la technologie et la logistique mentionnée dans le texte ?

A. Conférence des Nations Unies sur le commerce et le développement
B. Nations Unies
C. Banque mondiale
D. Organisation mondiale du commerce

**"	A**
"Question : Selon le texte, quel pourcentage de la population mondiale est connecté à Internet ?
A. 37 %
B. 63 %
C. 68 %
D. 73 %"	B
"Question : Quel pourcentage des populations des pays n'utilise pas encore Internet ?
A. 27%
B. 73%
C. 50%
D. 10%"	B
"Question : Lequel des facteurs suivants n'est PAS mentionné comme une influence sur l'interconnexion ?
A. Géopolitque
B. Économie
C. Technologie
D. Culture"	D
"Question : Quelle expression dans le texte met l'accent sur l'importance d'adopter une technologie de pointe ?
A. ""perpétuellement piégé""
B. ""entité""
C. ""courbe de capacité""
D. ""incontournable"""	D
"Question : Quel est le type d'organisations le plus exposé aux risques ?
A. Celles qui sont déjà les plus exposées
B. Celles qui ont le plus de ressources
C. Celles qui sont en pleine croissance
D. Celles qui ont des pratiques de sécurité robustes"	A
"Question : Laquelle des options suivantes n'est PAS une conséquence du fossé technologique ?
A. Incapacité à atténuer les cybermenaces
B. Inégalités de ressources
C. Amélioration de l'efficacité
D. Compétitivité réduite"	C
"Question : Quel est un exemple de l'impact de l'inégalité dans l'accès à Internet ?
A. Dépendance accrue aux appareils mobiles
B. Vulnérabilité accrue aux cybermenaces
C. Augmentation des contenus en ligne
D. Réduction de l'utilisation des réseaux sociaux"	B
"Question : Quelle mesure est nécessaire pour résoudre le problème d'un écosystème numérique inégal ?

A. Une solution partielle
B. Une solution systémique
C. Une solution temporaire
D. Une solution isolée"	B
